Cu_1.data (written by ASE) 

53 	 atoms 
1  atom types
0.0      9.4501209999999993  xlo xhi
0.0      9.4501209999999993  ylo yhi
0.0      9.4501209999999993  zlo zhi


Atoms 

     1   1    0.072406827101999999      9.3941006827119988          3.026722554364
     2   1      9.4030310470570004      9.3933068725479991      6.3131155335660001
     3   1          0.010829838666      3.1157048936999998  0.00048195617099999999
     4   1     0.18266138880899999      3.0578701531799997      3.0975512112589998
     5   1    0.043546157567999996      3.1366558119570001      6.3192297618529993
     6   1      9.4216761357899994      6.3606496421959999   0.0049613135249999994
     7   1    0.046938751006999999      6.2486373579829992      3.1708557998559996
     8   1     0.12854999596299999      6.1791033676650002      6.3181524480590001
     9   1      3.0512739687219996      9.3441756934689995      9.3865122355489987
    10   1      3.1749855027330001      9.4179338878739998      3.2488570985899998
    11   1      3.2173503951759996      9.4032105993559991      6.2721870595149998
    12   1      3.2137404489539998      3.1482511104239999   0.0064071820379999998
    13   1      3.2993963456979998      3.1788033516169998      3.2108676121699999
    14   1      3.1904648009309997      3.1688240238409997      6.3019832910279998
    15   1      3.1910129079489997      6.2321657970799995     0.10240151115599999
    16   1      3.2159139767839999      6.2370893101209992      3.1375157729679999
    17   1          3.187204509186      6.1989958723700003      6.3340192012180001
    18   1      6.2682558091789993    0.040172464370999993      9.3853687709080003
    19   1      6.3642879387809996      9.4281211183119993      3.1474478501389997
    20   1      6.3819407648089994   0.0055094205429999992      6.3164041756740001
    21   1      6.3049884295059995      3.1081258966580001    0.038669895131999997
    22   1      6.3804854461749994      3.0576811507600001      3.1699769386029999
    23   1      6.3442820326240001      3.1672931042389996      6.4803921253869996
    24   1      6.3494890492949994      6.2725839645969996     0.13091252621300001
    25   1      6.3847947013509998          6.311216059245      3.2810253104739999
    26   1      6.2972865808909999      6.2680479065169994      6.2789249957879996
    27   1           1.56635755575          1.437108250833          1.577404747199
    28   1      1.4903029819419999      1.6924788706159999      4.7057917032809993
    29   1      1.5622562032359999          1.712683229314      7.8319862312909994
    30   1      1.4919945536009998      4.8122567664669997          1.609913163439
    31   1      1.4595050376029999      4.7306927721159999          4.741229657031
    32   1      1.5391979079959999      4.8201948681070004      7.9677561196979996
    33   1      1.5862406103339999      7.9164041621839996      1.5499521456939997
    34   1      1.5325072223279999      7.9327906719979993      4.6890744392319998
    35   1      1.4423436178669999      7.9045631605709987      7.8015568416710002
    36   1      4.5883266992509997      1.5068973944179997          1.488176704717
    37   1      4.6821569506599996      1.6036855336999998      4.7463232722499997
    38   1      4.6257869788949995      1.6084011440789998      7.8879214974899998
    39   1      4.6620376430509998      4.7721504529429994      1.5556978192619999
    40   1      4.7963144123399992          4.785607425247      4.6638520662829999
    41   1          4.659788514253      4.7263551665770001      7.9356162581769993
    42   1      4.6270721953509995      7.8487979965499992      1.5700809034239998
    43   1       4.706481562113999      7.9337923848239988      4.7317039350629999
    44   1          4.609891875373      7.9483644714059993      7.8773846125749989
    45   1      7.8668382775389993      1.5580508993909998      1.4537782642769999
    46   1      7.8426176174159989      1.4960959061150001      4.6618675408729997
    47   1      7.8486656948559999      1.6556422989579997      7.8665075233039996
    48   1      7.8629448276869995      4.7811469681350003      1.5441025207950001
    49   1      7.8951791904179993      4.7706478837040001      4.6915787212969997
    50   1       7.981817899745999      4.7834055470539996      7.8313341729420003
    51   1      7.7688405227689987      7.8917771468579998      1.5383473971059998
    52   1      7.8941680274709993          7.897154265707      4.6721114720369998
    53   1      7.8115267193259994      7.9270638986719995      7.8559895386309995
