lmp_struct_tmp.data (written by ASE) 

95 	 atoms 
2  atom types
0.0                  10.942  xlo xhi
0.0                  10.942  ylo yhi
0.0                  10.942  zlo zhi


Atoms 

     1   2             10.87875524      10.930073220000001      10.898669680000001
     2   2               2.7469891      2.7460043200000004      10.877989299999999
     3   2      2.6941392400000002      10.895058819999999      2.7067225399999999
     4   2    0.023525299999999999      2.7505999600000002      2.6413988000000002
     5   1      1.3897434200000001      1.3885398000000002               1.2566887
     6   1      4.1462520600000001              1.33393922      1.3815369200000001
     7   1              1.39587094      4.0723935600000001              1.29137484
     8   1              1.33842544      1.4071411999999999              4.03912988
     9   1      4.0685638600000003      4.1287448600000003      1.3554949600000001
    10   1      4.0768797799999996      1.3347051600000002      4.1190064800000004
    11   1      1.3815369200000001      4.1660570800000007      4.0537921599999995
    12   1      4.1025934800000003      4.0853051200000001              4.08289788
    13   2             10.90381242    0.012145620000000001      5.3764611200000001
    14   2      2.7573840000000001      2.7549767599999999      5.4161805799999998
    15   2      2.7251050999999999      10.941234059999999      8.0877792999999993
    16   2    0.046394079999999997               2.7272935              8.10955388
    17   1              1.38241228      1.4056093199999999       6.752417620000001
    18   1      4.1214137199999996      1.3401761600000002      6.8496920000000001
    19   1      1.3928071799999999      4.1079550600000001      6.7367705600000001
    20   1      1.2900618000000001               1.3639203      9.4995161400000008
    21   1      4.1095963600000003      4.1597107199999996      6.7647820799999998
    22   1      4.1022652200000005              1.38930574               9.5671377
    23   1      1.4203810200000002      4.0860710600000001              9.49995382
    24   1      4.1785309599999998              4.10675144      9.5305914200000004
    25   2             10.89407404      5.4576507599999999      10.882913200000001
    26   2      2.6988443000000002      8.1830841200000002             10.93018264
    27   2      2.7628550000000001      5.4912426999999999      2.6615320800000002
    28   2   0.0028449199999999999      8.1894304800000004      2.7408615799999998
    29   1      1.3573550999999999      6.8580079200000004      1.2872168799999999
    30   1      4.0669225600000001      6.8191638200000009      1.3681876800000001
    31   1              1.29870598      9.5874898200000001      1.3501333799999999
    32   1      1.3042864000000001      6.7874320200000007      4.0103524200000003
    33   1      4.0761138400000005      9.5812528799999992              1.40046658
    34   1      4.0613421399999998      6.7788972600000008      4.1268847199999996
    35   1      1.3092103000000002      9.6070760000000011      4.0641870600000001
    36   1      4.0460233399999996      9.5138501600000005      4.1579600000000001
    37   2    0.050223780000000003              5.43226532      5.3965944000000006
    38   2              2.77904916      8.1805674600000007              5.50688976
    39   2      2.7788303200000004      5.4941970400000004      8.1067089600000006
    40   2    0.050223780000000003      8.2426086000000005      8.1167756000000004
    41   1              1.39685572      6.8124892000000008      6.7869943399999997
    42   1      4.1730599599999998      6.8397347800000006              6.86916876
    43   1      1.3738775200000002      9.5365001000000014      6.7585451400000007
    44   1      1.3628260999999999      6.8844875599999993      9.5231508600000012
    45   1      4.0939493000000002      9.5892405400000005      6.8529745999999996
    46   1      4.0642964800000003      6.8755151200000002      9.5750159400000001
    47   1      1.3201522999999999      9.6199875600000002      9.4674560799999998
    48   1      4.1495346600000005      9.5363906800000002      9.6265527600000009
    49   2              5.40140888    0.056132460000000002    0.056679559999999997
    50   2      8.1776131200000002              2.73177972   0.0096289600000000006
    51   2      8.1167756000000004      10.881709580000001      2.7548673400000001
    52   2      5.5022941200000002      2.7271840799999998      2.7720462800000001
    53   1      6.8782506200000002      1.3526500399999999              1.43296432
    54   1      9.5775325999999996      1.3925883399999999      1.4094390200000002
    55   1      6.8024225600000001      4.0255618000000002      1.3618413200000001
    56   1      6.8312000200000007      1.3397384799999998      4.1691208400000006
    57   1      9.6319143399999998      4.1682454800000004              1.33776892
    58   1      9.5166950799999999      1.2999096000000001      4.1919896200000002
    59   1      6.8333884200000004      4.0549957799999996              4.20402582
    60   1      9.6219571200000011      4.0789587599999999      4.0250146999999998
    61   2      5.4093965399999995    0.010176060000000001      5.5266947800000006
    62   2      8.1690783600000003      2.7244485799999998      5.4711094199999994
    63   2      8.1075843199999991             10.92843192      8.2449064199999995
    64   2      5.5374179400000001      2.7220413400000001      8.2243354600000007
    65   1      6.8140210799999998      1.3298906799999999      6.8420325999999996
    66   1      9.5844260600000002      1.4591156999999999      6.8050486400000008
    67   1      6.8612905199999998      4.0212944200000003      6.8920375400000005
    68   1       6.825838440000001              1.37059492      9.5691072600000009
    69   1      9.6210817599999992      4.2009620600000002      6.7950914199999994
    70   1      9.5069566999999999      1.3725644800000001      9.5793927399999994
    71   1      6.8559289400000001      4.1541303000000003      9.6177991600000006
    72   1      9.6293976800000003      4.0511660799999998      9.5270899799999995
    73   2              5.46432538      5.4453957199999996    0.045081040000000003
    74   2      8.1758623999999998      8.2429368600000004    0.075171540000000009
    75   2      8.2407484599999989       5.472203620000001      2.7606666000000004
    76   2      5.3921081800000001      8.2265238600000004      2.8264280199999998
    77   1      6.7941066400000008      6.7861189800000004              1.42508608
    78   1      9.5414239999999992      6.9144686400000008              1.38569488
    79   1      6.7012090600000001      9.5389073400000015              1.38383474
    80   1      6.8376558000000003      6.8198203399999997              4.12393038
    81   1      9.5126465400000004      9.5880369200000004      1.3997006400000001
    82   1      9.5984318200000001      6.7823986999999999      4.1234926999999999
    83   1              6.80275082      9.5565239599999998      4.1966946800000002
    84   1      9.5249015799999999      9.5338740200000007      4.0871652599999999
    85   2      5.4860999600000007      5.4900390799999998      5.4539304800000004
    86   2       8.156495060000001      8.1836312200000005      5.4989021000000005
    87   2      8.2201775000000001      5.5245063799999992      8.2591310199999999
    88   2      5.4266848999999997      8.1723609600000007              8.26153826
    89   1      6.8269326400000008              6.79180882      6.8338261000000005
    90   1      9.4943734000000006      6.9691786400000009      6.8371086999999999
    91   1      6.7842588400000006      9.5631985799999999      6.8782506200000002
    92   1      6.9057150400000005      6.9031983799999992      9.6370570799999999
    93   1       9.564839880000001      9.7069764599999999      6.8812049599999998
    94   1      9.5786268000000003      6.7713472799999996      9.5919760400000005
    95   1      6.8106290600000001      9.6272092799999989      9.5889122800000006
